LinkId,Geometry
252922,"LINESTRING(354958.37502 6689362.45792,354934.26028 6689361.68295)"
252923,"LINESTRING(354924.63208 6689334.54637,354926.83300 6689337.07827,354921.84860 6689351.04082)"
252924,"LINESTRING(354921.84860 6689351.04082,354922.49321 6689355.63209,354921.44520 6689357.82896,354919.06196 6689359.74702)"
252927,"LINESTRING(354911.98212 6689358.32067,354910.75340 6689356.34449,354910.33593 6689353.97647,354910.92838 6689351.50554,354912.43436 6689349.49358,354914.62185 6689348.25442)"
252928,"LINESTRING(354914.62185 6689348.25442,354918.50911 6689342.45529,354920.26501 6689340.96294,354921.19818 6689339.13988,354922.35511 6689336.33589,354924.63208 6689334.54637)"
252931,"LINESTRING(355307.74476 6689674.56148,355305.97253 6689673.54011,355304.58201 6689672.04052,355303.71000 6689670.19943)"
252932,"LINESTRING(355303.71000 6689670.19943,355303.44602 6689668.77938,355303.48425 6689667.34188,355303.82791 6689665.94236)"
252937,"LINESTRING(355313.69701 6689674.06181,355312.29351 6689674.69921,355310.77950 6689674.99809,355309.23806 6689674.95363,355307.74476 6689674.56148)"
252997,"LINESTRING(355305.34671 6689635.68006,355307.69287 6689635.74478,355309.89244 6689636.55231)"
253004,"LINESTRING(355309.89244 6689636.55231,355311.39846 6689637.68919,355312.56794 6689639.16818,355313.30511 6689640.90580)"
253005,"LINESTRING(355313.30511 6689640.90580,355313.57435 6689642.54807,355313.45070 6689644.21303,355312.94416 6689645.81110)"
253016,"LINESTRING(355312.94416 6689645.81110,355312.03077 6689647.32142,355310.78404 6689648.57284,355309.25992 6689649.48425,355307.56854 6689649.99364)"
253017,"LINESTRING(355307.56854 6689649.99364,355305.96743 6689650.09727,355304.38359 6689649.84387,355302.89386 6689649.25124)"
253055,"LINESTRING(355316.88856 6689669.47140,355316.28086 6689671.28672,355315.18871 6689672.85187,355313.69701 6689674.06181)"
253056,"LINESTRING(356087.48654 6689457.38341,356090.54243 6689460.42273,356094.09863 6689463.85602,356097.44053 6689466.33367,356100.32469 6689468.10338,356103.84352 6689469.83652,356110.58478 6689471.31715,356115.55867 6689471.46438,356117.46473 6689471.52141,356126.95111 6689470.51845,356139.10373 6689468.29373,356147.46006 6689465.30872)"
25333,"LINESTRING(356182.84087 6689600.03307,356204.20683 6689608.78201)"
25334,"LINESTRING(356204.20683 6689608.78201,356235.51084 6689621.60914)"
25335,"LINESTRING(356235.51084 6689621.60914,356242.16107 6689624.40805)"
25336,"LINESTRING(356242.16107 6689624.40805,356257.52847 6689631.27757)"
253486,"LINESTRING(356161.56771 6689396.24749,356148.40595 6689390.04102,356142.70948 6689387.35413,356126.22251 6689379.88182,356117.14861 6689375.94321,356103.83766 6689369.91232)"
253487,"LINESTRING(356103.83766 6689369.91232,356117.14861 6689375.94321,356126.22251 6689379.88182,356142.70948 6689387.35413,356148.40595 6689390.04102,356161.56771 6689396.24749)"
25355,"LINESTRING(355848.25310 6689619.58045,355850.39944 6689618.02135,355851.38920 6689615.86140,355851.59422 6689613.50193,355851.74504 6689611.77979)"
25356,"LINESTRING(355851.74504 6689611.77979,355851.59422 6689613.50193,355851.38920 6689615.86140,355850.39944 6689618.02135,355848.25310 6689619.58045)"
25363,"LINESTRING(356157.29959 6689589.07707,356182.84087 6689600.03307)"
25364,"LINESTRING(356257.52847 6689631.27757,356266.27405 6689635.44669)"
25365,"LINESTRING(356266.27405 6689635.44669,356322.53681 6689664.66047,356334.29739 6689670.76998,356339.32758 6689673.74020)"
254688,"LINESTRING(355529.91156 6689635.20450,355529.05203 6689638.43624,355528.34450 6689642.59382,355528.11502 6689645.57779,355527.76965 6689651.80620,355527.58307 6689654.22025,355527.87056 6689659.85580)"
254726,"LINESTRING(356082.34742 6689402.94979,356078.96714 6689412.95797,356078.09243 6689418.69389,356077.68146 6689425.50457,356078.28627 6689433.89225,356079.45962 6689440.04417,356080.63793 6689443.91493,356081.39093 6689446.71983,356082.74279 6689450.31356,356085.94391 6689456.00367,356087.48654 6689457.38341)"
256682,"LINESTRING(354788.95276 6689392.85328,354784.61845 6689392.10270)"
256683,"LINESTRING(354784.61845 6689392.10270,354788.95276 6689392.85328)"
256685,"LINESTRING(354744.95415 6689384.23951,354779.27701 6689391.10998,354784.61845 6689392.10270)"
25754,"LINESTRING(355118.01329 6688967.61231,355113.62000 6688958.63143,355111.44885 6688953.20490)"
25759,"LINESTRING(355146.44999 6688971.38720,355141.74575 6688974.34053)"
25760,"LINESTRING(355149.91923 6688960.83924,355154.22305 6688961.71425,355158.63070 6688964.38572)"
25772,"LINESTRING(354932.43366 6688808.09830,354941.34168 6688803.49979,354943.74619 6688801.81418,354946.52903 6688799.98431,354952.30905 6688797.14664,354958.76177 6688796.23943)"
25773,"LINESTRING(354958.76177 6688796.23943,354955.99561 6688800.19346,354952.04153 6688803.92690,354948.85188 6688806.98194,354946.66821 6688809.07758,354941.94772 6688815.81494)"
258695,"LINESTRING(355299.09396 6689476.67927,355272.26908 6689472.15421,355265.50121 6689471.39925)"
258696,"LINESTRING(355265.50121 6689471.39925,355272.26908 6689472.15421,355299.09396 6689476.67927)"
259193,"LINESTRING(355678.47689 6689802.01175,355681.22381 6689767.51753)"
259209,"LINESTRING(355678.87616 6689825.60979,355679.21647 6689822.57493,355679.42984 6689821.14958,355679.59561 6689817.98015,355678.47689 6689802.01175)"
259486,"LINESTRING(355371.23378 6689361.05968,355370.46724 6689363.40710,355369.19847 6689367.95316,355366.56775 6689378.97550,355364.44360 6689387.08688,355352.41075 6689441.25492,355348.83137 6689460.13162,355348.13352 6689463.79910,355347.34145 6689468.32876,355346.77480 6689474.13604,355347.47872 6689482.38446)"
259683,"LINESTRING(355373.67198 6688725.06342,355357.55095 6688728.96525)"
259684,"LINESTRING(355357.55095 6688728.96525,355373.67198 6688725.06342)"
260077,"LINESTRING(355316.38603 6689479.17388,355319.00581 6689479.51208,355322.42035 6689479.96014)"
260078,"LINESTRING(355322.42035 6689479.96014,355326.26825 6689480.56119)"
260079,"LINESTRING(355326.26825 6689480.56119,355328.11530 6689480.77714)"
263397,"LINESTRING(354616.01080 6688883.60638,354612.17849 6688893.63052,354594.46079 6688940.00716,354593.25594 6688943.29242,354592.45668 6688945.46382)"
26433,"LINESTRING(355808.72867 6689800.52602,355812.58331 6689801.90582)"
26434,"LINESTRING(355812.58331 6689801.90582,355814.06155 6689802.43248)"
264415,"LINESTRING(355119.60566 6689037.52694,355116.36436 6689034.30965,355113.34672 6689031.81377,355099.29020 6689021.44436,355091.55385 6689016.92924,355079.72198 6689010.15859)"
264818,"LINESTRING(354958.37502 6689362.45792,354966.07721 6689363.50342,355014.41117 6689371.71236,355020.16750 6689372.67016)"
264819,"LINESTRING(355020.16750 6689372.67016,355014.41117 6689371.71236,354966.07721 6689363.50342,354958.37502 6689362.45792)"
265000,"LINESTRING(355230.42533 6689115.22600,355230.43267 6689119.42019,355230.22360 6689124.46135)"
265001,"LINESTRING(355230.22360 6689124.46135,355230.43267 6689119.42019,355230.42533 6689115.22600)"
265002,"LINESTRING(355230.22360 6689124.46135,355229.45675 6689128.37761)"
265003,"LINESTRING(355229.45675 6689128.37761,355230.22360 6689124.46135)"
265004,"LINESTRING(355229.45675 6689128.37761,355227.88163 6689135.09990,355227.99366 6689137.56346,355228.82288 6689139.97446,355233.11422 6689146.14636)"
265005,"LINESTRING(355233.11422 6689146.14636,355228.82288 6689139.97446,355227.99366 6689137.56346,355227.88163 6689135.09990,355229.45675 6689128.37761)"
265237,"LINESTRING(355529.03516 6689866.58178,355532.88920 6689868.60676,355552.87915 6689878.20055)"
266867,"LINESTRING(355298.28752 6688972.08186,355302.63959 6688962.50661,355306.76926 6688954.72442)"
266868,"LINESTRING(355306.76926 6688954.72442,355327.47873 6688915.68762,355338.94459 6688894.07452)"
266869,"LINESTRING(355344.47024 6688901.53261,355330.84537 6688926.71955,355317.76521 6688952.40913,355315.51916 6688957.10065)"
268760,"LINESTRING(355905.64989 6689827.04541,355909.87662 6689828.43718)"
268761,"LINESTRING(355909.87662 6689828.43718,355910.67271 6689828.70280,355916.17783 6689829.65368,355945.02154 6689830.58257,355946.57112 6689830.63784,355951.55527 6689832.01934)"
268762,"LINESTRING(355951.55527 6689832.01934,356003.80321 6689855.23097,356013.11276 6689859.32269)"
268763,"LINESTRING(356013.11276 6689859.32269,356020.14789 6689862.48857,356070.06597 6689884.61120)"
268813,"LINESTRING(355918.91429 6689889.32171,355922.18798 6689886.80751,355948.46612 6689837.47133,355951.55527 6689832.01934)"
269676,"LINESTRING(355420.76046 6688686.29488,355448.23113 6688679.75738)"
269677,"LINESTRING(355448.23113 6688679.75738,355420.76046 6688686.29488)"
27036,"LINESTRING(355492.02215 6689915.83896,355489.72845 6689913.92418,355487.27596 6689911.88505,355483.04941 6689908.79124,355473.49533 6689904.80346,355462.84138 6689900.27840,355454.66193 6689896.46716,355446.12017 6689891.10806,355435.37645 6689882.40473,355426.03645 6689874.64397,355414.85075 6689865.37651,355392.31981 6689846.70623,355381.57566 6689837.07954,355376.34333 6689831.92990,355374.53681 6689829.92026)"
270511,"LINESTRING(354719.44234 6689612.79384,354714.64445 6689607.17454,354658.40768 6689541.91333,354654.81585 6689537.74858,354653.53220 6689536.26519,354650.52480 6689532.76757)"
27063,"LINESTRING(355454.73355 6689205.27576,355453.43152 6689213.97381,355443.94908 6689228.57389)"
27076,"LINESTRING(355336.03752 6689477.89394,355337.77030 6689472.06379,355338.83177 6689466.16117,355340.75902 6689458.31705,355345.25891 6689440.02138,355356.80519 6689386.09282,355358.28415 6689378.23011,355361.78502 6689365.86685,355363.70857 6689360.58201,355364.70627 6689358.29912,355373.72832 6689340.19844,355381.29723 6689326.07592,355390.94305 6689306.96013)"
271534,"LINESTRING(355420.68598 6689250.55661,355424.23884 6689253.26651,355426.61373 6689254.87618)"
271845,"LINESTRING(355531.85118 6689089.09298,355533.17172 6689088.46043,355534.56360 6689088.01291,355536.00477 6689087.76281,355537.46503 6689087.71188,355538.92106 6689087.85035,355540.34328 6689088.19104,355541.70837 6689088.72417,355542.98548 6689089.44041,355544.15065 6689090.31887)"
271871,"LINESTRING(355544.15065 6689090.31887,355545.08286 6689091.23304,355545.89238 6689092.25443,355546.57037 6689093.36129,355547.11619 6689094.54254,355547.50653 6689095.78840,355547.74702 6689097.06516)"
271897,"LINESTRING(354806.64698 6688866.98905,354800.55351 6688865.71713,354793.94869 6688863.86286,354781.04907 6688859.74697,354755.93048 6688849.12825)"
271898,"LINESTRING(354755.93048 6688849.12825,354731.61522 6688839.55352,354725.17587 6688837.02216,354715.67214 6688833.28847)"
271899,"LINESTRING(354715.67214 6688833.28847,354691.55648 6688823.23504,354645.38790 6688805.36785)"
271903,"LINESTRING(355533.54264 6689108.41065,355531.97840 6689107.71100,355530.54429 6689106.77018,355529.27935 6689105.60819,355528.21639 6689104.26765,355527.38689 6689102.76899,355526.80099 6689101.15613)"
271904,"LINESTRING(355526.80099 6689101.15613,355526.53462 6689099.82523,355526.43384 6689098.47365,355526.50686 6689097.11203)"
271987,"LINESTRING(355526.50686 6689097.11203,355526.92502 6689095.16304,355527.70602 6689093.32663,355528.81525 6689091.66040,355530.21123 6689090.23353,355531.85118 6689089.09298)"
272062,"LINESTRING(356338.24603 6689408.99906,356341.13985 6689402.64621,356358.22579 6689386.83086)"
272865,"LINESTRING(355541.44775 6689108.11003,355539.92500 6689108.65412,355538.33526 6689108.95730,355536.71633 6689109.01739,355535.10598 6689108.83220,355533.54264 6689108.41065)"
274822,"LINESTRING(355771.05494 6689671.92159,355753.32480 6689670.09631,355749.83420 6689670.29772,355746.44051 6689671.12774,355743.25580 6689672.55766,355741.93626 6689673.46827,355740.37571 6689674.53743)"
274823,"LINESTRING(355740.37571 6689674.53743,355741.93626 6689673.46827,355743.25580 6689672.55766,355746.44051 6689671.12774,355749.83420 6689670.29772,355753.32480 6689670.09631,355771.05494 6689671.92159)"
275177,"LINESTRING(354616.01080 6688883.60638,354621.29928 6688888.12909,354637.68087 6688902.10131,354732.86624 6688982.49904,354738.97691 6688988.13141)"
28222,"LINESTRING(355611.84274 6689056.40380,355617.16934 6689060.94740,355644.23244 6689074.96215)"
3058,"LINESTRING(355387.24092 6690022.93999,355387.80735 6690020.80440,355388.90917 6690018.88266)"
3059,"LINESTRING(355388.90917 6690018.88266,355390.60054 6690017.19389,355392.69413 6690016.03820,355395.02822 6690015.50282,355397.41586 6690015.63193,355399.67444 6690016.41383,355401.63327 6690017.78047)"
30593,"LINESTRING(355135.45528 6689027.10897,355129.30499 6689031.67019)"
30594,"LINESTRING(355129.30499 6689031.67019,355135.45528 6689027.10897)"
30595,"LINESTRING(355129.30499 6689031.67019,355126.35598 6689033.50959)"
30596,"LINESTRING(355126.35598 6689033.50959,355129.30499 6689031.67019)"
30597,"LINESTRING(355126.35598 6689033.50959,355119.60566 6689037.52694)"
30598,"LINESTRING(355119.60566 6689037.52694,355126.35598 6689033.50959)"
3061,"LINESTRING(355403.61487 6690027.54618,355402.44313 6690029.43858,355400.81899 6690030.97882,355398.85626 6690032.03793,355396.70349 6690032.56283)"
3062,"LINESTRING(355396.70349 6690032.56283,355398.85626 6690032.03793,355400.81899 6690030.97882,355402.44313 6690029.43858,355403.61487 6690027.54618,355404.22741 6690025.55256,355404.34183 6690023.46533,355403.93239 6690021.36386,355403.00935 6690019.42557,355401.63327 6690017.78047,355399.67444 6690016.41383,355397.41586 6690015.63193,355395.02822 6690015.50282,355392.69413 6690016.03820,355390.60054 6690017.19389,355388.90917 6690018.88266,355387.80735 6690020.80440,355387.24092 6690022.93999)"
30634,"LINESTRING(355363.16011 6688790.63680,355367.63339 6688744.03755,355367.91592 6688742.49694,355368.03950 6688740.69847,355368.21993 6688737.12765)"
3068,"LINESTRING(355164.52142 6689456.53996,355159.88077 6689455.99597)"
3069,"LINESTRING(355159.88077 6689455.99597,355164.52142 6689456.53996)"
30840,"LINESTRING(355717.61030 6689682.27099,355719.59147 6689682.57946,355722.90238 6689682.81119,355725.20098 6689683.89131,355727.61621 6689685.81029,355730.05690 6689688.03934,355733.57740 6689693.61072)"
30841,"LINESTRING(355733.57740 6689693.61072,355730.05690 6689688.03934,355727.61621 6689685.81029,355725.20098 6689683.89131,355722.90238 6689682.81119,355719.59147 6689682.57946,355717.61030 6689682.27099)"
3089,"LINESTRING(355328.11530 6689480.77714,355329.50516 6689480.95275)"
3090,"LINESTRING(355329.50516 6689480.95275,355331.75714 6689481.22320,355333.61124 6689481.56114)"
3091,"LINESTRING(355795.33727 6689337.54528,355795.97510 6689336.11771)"
3092,"LINESTRING(355795.97510 6689336.11771,355795.33727 6689337.54528)"
3093,"LINESTRING(355795.97510 6689336.11771,355798.14310 6689331.25285)"
3094,"LINESTRING(355798.14310 6689331.25285,355795.97510 6689336.11771)"
3112,"LINESTRING(355440.94725 6690030.04062,355433.39737 6690028.59634,355426.91800 6690027.96922,355417.50247 6690028.34618)"
3120,"LINESTRING(355139.21793 6689453.55200,355126.89049 6689452.09494,355036.59802 6689436.56437,355012.32489 6689432.12656)"
3121,"LINESTRING(355012.32489 6689432.12656,355036.59802 6689436.56437,355126.89049 6689452.09494,355139.21793 6689453.55200)"
3122,"LINESTRING(355700.23735 6689527.56150,355711.91367 6689504.21236,355724.52134 6689481.49933)"
3123,"LINESTRING(355724.52134 6689481.49933,355711.91367 6689504.21236,355700.23735 6689527.56150)"
3131,"LINESTRING(355417.50247 6690028.34618,355406.20162 6690027.84181,355403.61487 6690027.54618)"
31396,"LINESTRING(354920.86011 6689631.08125,354911.79679 6689626.94355,354901.79260 6689621.48062)"
31397,"LINESTRING(354901.79260 6689621.48062,354911.79679 6689626.94355,354920.86011 6689631.08125)"
33524,"LINESTRING(355364.55959 6689587.65389,355365.98535 6689585.30177,355368.15426 6689583.74119,355370.54819 6689583.05771,355372.91499 6689582.95437,355383.70316 6689583.75537,355415.42159 6689586.12904,355417.86473 6689586.82240,355419.93330 6689588.24948,355421.29318 6689589.35032,355422.35227 6689591.28076)"
33525,"LINESTRING(355422.35227 6689591.28076,355422.71984 6689593.70732,355422.49092 6689596.56887,355421.30993 6689610.37805,355428.96665 6689653.03909,355430.05588 6689658.77298)"
33915,"LINESTRING(356084.54126 6689474.54292,356081.89321 6689478.57862)"
33970,"LINESTRING(355650.84309 6689156.92598,355657.79050 6689158.81703,355661.78543 6689160.25541,355665.57954 6689161.76101,355680.21752 6689169.09404,355729.17856 6689196.18720)"
33971,"LINESTRING(355729.17856 6689196.18720,355680.21752 6689169.09404,355665.57954 6689161.76101,355661.78543 6689160.25541,355657.79050 6689158.81703,355650.84309 6689156.92598)"
34523,"LINESTRING(355646.70539 6689877.49041,355649.01616 6689874.18603,355652.90358 6689868.25387,355654.76142 6689865.37619,355669.25653 6689841.63053,355677.94180 6689828.99048,355678.87616 6689825.60979)"
348,"LINESTRING(354873.40255 6689664.06787,354862.26634 6689656.33396,354859.78680 6689654.61930,354851.34372 6689648.75460)"
35422,"LINESTRING(355242.92559 6689079.64503,355243.54239 6689079.95430,355244.91149 6689080.68741,355245.64252 6689080.61179,355246.27286 6689079.97455,355263.28128 6689048.01623,355280.52883 6689014.41971,355281.03263 6689013.16671,355281.65078 6689011.00588,355282.28313 6689008.56607,355282.69007 6689006.16153,355283.10171 6689002.13229)"
